id:INT,customer_id:INT,total:DOUBLE,year:INT,status:STRING
6030,403,485.46,2023,pending
6031,403,336.38,2021,completed
6032,398,469.79,2022,completed
6033,65,886.05,2023,refunded
6034,16,387.52,2022,cancelled
6035,404,756.20,2024,completed
6036,59,312.66,2022,cancelled
6037,417,865.00,2024,pending
6038,294,554.72,2023,completed
6039,215,523.21,2024,completed
6040,109,64.34,2020,refunded
6041,404,178.25,2020,completed
6042,310,254.12,2023,pending
6043,49,975.05,2021,completed
6044,175,456.79,2022,completed
6045,153,354.69,2022,refunded
6046,450,349.63,2021,refunded
6047,359,171.53,2022,completed
6048,164,691.08,2024,refunded
6049,354,894.64,2020,cancelled
6050,127,438.49,2022,pending
6051,359,455.04,2020,cancelled
6052,390,60.94,2024,completed
6053,336,689.70,2021,refunded
6054,428,355.27,2020,completed
6055,15,194.91,2023,completed
6056,128,961.42,2021,completed
6057,196,761.59,2024,cancelled
6058,165,254.19,2021,completed
6059,332,23.20,2022,cancelled
6060,54,963.83,2022,pending
6061,418,886.72,2023,cancelled
6062,231,739.37,2022,cancelled
6063,90,726.25,2021,refunded
6064,166,376.53,2021,completed
6065,265,903.37,2023,cancelled
6066,1,180.28,2020,completed
6067,468,351.09,2021,refunded
6068,347,749.22,2023,completed
6069,311,777.48,2022,cancelled
6070,78,859.04,2021,cancelled
6071,468,928.25,2022,pending
6072,352,78.20,2020,cancelled
6073,280,681.42,2020,refunded
6074,240,12.09,2023,completed
6075,227,259.13,2022,completed
6076,495,899.72,2023,pending
6077,64,191.36,2020,cancelled
6078,498,556.42,2020,completed
6079,50,519.37,2020,completed
6080,1,331.18,2021,completed
6081,119,348.12,2020,completed
6082,141,995.81,2023,cancelled
6083,497,615.65,2023,completed
6084,473,793.53,2022,refunded
6085,277,11.04,2023,completed
6086,140,185.58,2023,completed
6087,184,942.92,2022,completed
6088,429,81.38,2021,cancelled
6089,363,840.11,2020,completed
6090,173,213.51,2024,refunded
6091,468,414.38,2021,completed
6092,156,925.20,2022,pending
6093,312,115.87,2020,completed
6094,217,115.56,2023,refunded
6095,225,794.99,2020,completed
6096,396,431.40,2023,completed
6097,456,331.30,2021,completed
6098,31,964.04,2023,cancelled
6099,238,947.16,2024,completed
6100,149,674.71,2020,refunded
6101,374,783.51,2020,completed
6102,343,899.39,2024,completed
6103,481,348.55,2022,cancelled
6104,397,335.62,2023,cancelled
6105,40,243.35,2021,completed
6106,367,913.00,2022,pending
6107,445,948.92,2022,cancelled
6108,470,857.42,2020,completed
6109,350,745.13,2022,refunded
6110,404,232.14,2024,completed
6111,18,999.33,2023,completed
6112,199,199.21,2023,pending
6113,95,598.41,2023,completed
6114,473,472.40,2024,refunded
6115,152,555.26,2024,completed
6116,76,279.77,2020,pending
6117,489,874.72,2021,completed
6118,73,756.45,2021,cancelled
6119,403,261.13,2022,pending
6120,131,140.95,2022,pending
6121,450,917.30,2022,pending
6122,446,944.66,2021,completed
6123,119,363.73,2024,completed
6124,121,822.16,2024,cancelled
6125,214,33.73,2024,completed
6126,217,483.88,2020,refunded
6127,247,26.09,2020,completed
6128,181,553.26,2022,cancelled
6129,188,145.30,2023,refunded
6130,255,318.26,2022,completed
6131,173,666.99,2021,completed
6132,377,921.67,2020,cancelled
6133,12,580.03,2020,completed
6134,150,335.03,2020,completed
6135,157,257.60,2023,completed
6136,205,963.48,2023,completed
6137,118,873.22,2020,refunded
6138,394,45.91,2022,pending
6139,20,475.38,2021,completed
6140,440,527.39,2023,completed
6141,298,698.62,2023,completed
6142,412,904.29,2020,refunded
6143,463,698.54,2024,completed
6144,13,449.05,2020,completed
6145,39,521.92,2022,completed
6146,457,528.77,2022,refunded
6147,328,478.25,2022,completed
6148,375,416.04,2021,completed
6149,458,250.87,2024,completed
6150,353,666.51,2022,completed
6151,411,967.36,2022,refunded
6152,353,226.93,2021,pending
6153,93,796.12,2024,refunded
6154,53,693.21,2021,cancelled
6155,159,103.90,2022,cancelled
6156,438,403.02,2023,completed
6157,422,910.52,2022,cancelled
6158,421,169.45,2023,completed
6159,152,964.26,2020,completed
6160,345,516.27,2020,cancelled
6161,245,678.13,2020,completed
6162,344,10.61,2020,completed
6163,418,859.39,2024,refunded
6164,458,504.33,2021,completed
6165,277,759.27,2021,completed
6166,54,358.47,2020,cancelled
6167,428,329.47,2020,pending
6168,309,964.68,2024,completed
6169,258,359.65,2022,completed
6170,10,765.68,2024,completed
6171,49,812.42,2024,completed
6172,238,772.05,2022,pending
6173,381,498.17,2020,completed
6174,168,348.57,2020,completed
6175,227,771.35,2020,pending
6176,298,558.38,2022,refunded
6177,80,880.66,2020,refunded
6178,252,292.39,2020,refunded
6179,245,72.66,2020,completed
6180,130,610.94,2023,completed
6181,113,730.96,2023,completed
6182,315,297.34,2022,completed
6183,481,216.81,2022,cancelled
6184,429,560.23,2022,refunded
6185,371,655.93,2021,refunded
6186,487,135.30,2021,completed
6187,84,953.13,2022,cancelled
6188,256,797.06,2024,completed
6189,200,883.43,2022,completed
6190,67,830.76,2021,completed
6191,274,971.22,2023,completed
6192,360,261.52,2020,completed
6193,300,270.63,2020,completed
6194,469,109.48,2020,completed
6195,241,783.38,2021,refunded
6196,218,825.53,2021,cancelled
6197,200,654.35,2024,pending
6198,12,398.96,2020,cancelled
6199,407,954.09,2020,completed
6200,382,426.13,2022,cancelled
6201,174,496.80,2022,completed
6202,349,241.32,2023,refunded
6203,454,861.85,2022,pending
6204,33,874.80,2022,completed
6205,228,942.92,2021,refunded
6206,193,364.70,2021,completed
6207,429,678.07,2022,refunded
6208,421,118.27,2021,refunded
6209,413,168.94,2024,completed
6210,60,444.27,2024,completed
6211,182,128.61,2024,completed
6212,434,84.80,2022,pending
6213,471,92.90,2021,refunded
6214,241,733.19,2022,refunded
6215,3,633.79,2020,refunded
6216,435,932.22,2023,completed
6217,249,20.70,2020,completed
6218,473,96.28,2021,completed
6219,229,991.01,2024,completed
6220,37,449.04,2023,pending
6221,157,468.42,2023,pending
6222,10,579.89,2021,completed
6223,187,903.13,2022,cancelled
6224,97,118.82,2021,pending
6225,435,844.30,2022,refunded
6226,93,707.62,2020,completed
6227,319,197.58,2024,cancelled
6228,458,669.11,2021,completed
6229,171,102.49,2022,completed
6230,104,288.80,2023,pending
6231,334,700.61,2023,pending
6232,162,182.35,2022,refunded
6233,344,74.05,2020,completed
6234,353,365.72,2024,cancelled
6235,413,683.47,2022,cancelled
6236,253,632.71,2022,completed
6237,55,715.18,2022,completed
6238,231,591.75,2024,cancelled
6239,291,955.49,2022,pending
6240,316,38.51,2024,completed
6241,305,523.73,2023,completed
6242,47,594.59,2024,completed
6243,334,296.47,2022,cancelled
6244,19,87.15,2023,completed
6245,362,704.09,2021,completed
6246,74,86.73,2021,refunded
6247,102,271.94,2022,pending
6248,446,976.66,2023,refunded
6249,293,590.25,2021,completed
6250,96,514.45,2022,completed
6251,290,419.14,2024,completed
6252,129,654.78,2024,cancelled
6253,224,616.95,2024,pending
6254,248,53.55,2024,completed
6255,81,60.88,2020,completed
6256,304,527.78,2024,completed
6257,461,151.64,2023,refunded
6258,492,623.93,2020,cancelled
6259,418,135.35,2024,completed
6260,274,593.64,2020,completed
6261,240,799.30,2022,completed
6262,102,877.68,2020,cancelled
6263,190,198.13,2021,completed
6264,467,827.02,2021,cancelled
6265,111,149.86,2020,pending
6266,51,858.92,2024,completed
6267,196,263.68,2023,pending
6268,362,422.22,2021,completed
6269,263,648.58,2021,refunded
6270,412,981.60,2020,completed
6271,54,895.66,2024,completed
6272,500,479.47,2021,refunded
6273,113,159.23,2023,refunded
6274,441,195.67,2021,completed
6275,495,127.32,2020,refunded
6276,331,308.22,2022,refunded
6277,62,40.84,2022,completed
6278,39,318.70,2024,pending
6279,342,219.00,2022,completed
6280,10,406.47,2020,completed
6281,7,442.45,2023,refunded
6282,92,311.98,2022,pending
6283,431,143.23,2023,completed
6284,221,46.15,2023,pending
6285,16,313.46,2022,pending
6286,195,765.75,2022,cancelled
6287,330,61.29,2023,pending
6288,496,998.33,2020,completed
6289,12,568.13,2020,completed
6290,90,386.43,2024,completed
6291,388,564.13,2021,completed
6292,367,328.36,2021,completed
6293,282,188.14,2021,completed
6294,134,442.07,2022,completed
6295,225,41.95,2020,cancelled
6296,448,688.47,2020,cancelled
6297,399,83.82,2020,cancelled
6298,198,598.62,2023,pending
6299,203,59.15,2024,cancelled
6300,7,84.15,2024,completed
6301,97,910.46,2022,completed
6302,346,47.25,2021,refunded
6303,135,113.95,2020,cancelled
6304,461,231.21,2020,completed
6305,171,301.02,2022,refunded
6306,450,92.49,2023,cancelled
6307,352,241.05,2021,completed
6308,468,581.26,2020,cancelled
6309,419,277.36,2023,completed
6310,345,323.96,2023,completed
6311,45,833.67,2024,completed
6312,8,80.74,2021,cancelled
6313,48,975.06,2020,completed
6314,391,891.47,2021,completed
6315,49,49.05,2020,completed
6316,45,797.26,2022,completed
6317,70,340.24,2020,refunded
6318,4,379.42,2023,pending
6319,189,223.92,2023,completed
6320,74,791.28,2022,cancelled
6321,394,957.05,2021,completed
6322,58,424.26,2021,cancelled
6323,43,340.53,2023,completed
6324,453,406.34,2022,completed
6325,165,897.69,2023,completed
6326,175,283.95,2024,completed
6327,34,574.44,2022,completed
6328,318,730.21,2023,completed
6329,366,638.95,2020,refunded
6330,10,721.91,2023,refunded
6331,128,756.81,2020,pending
6332,354,602.97,2022,completed
6333,479,653.34,2023,completed
6334,492,942.80,2021,cancelled
6335,349,415.60,2024,refunded
6336,97,395.43,2022,completed
6337,496,44.14,2022,cancelled
6338,189,955.92,2022,completed
6339,27,149.43,2020,completed
6340,29,577.66,2024,completed
6341,167,237.32,2021,completed
6342,117,590.78,2023,pending
6343,195,209.90,2022,cancelled
6344,254,254.86,2021,pending
6345,85,847.76,2021,cancelled
6346,33,929.83,2023,refunded
6347,263,140.04,2021,completed
6348,138,754.41,2020,pending
6349,24,92.60,2022,completed
6350,162,46.91,2024,completed
6351,216,994.14,2023,pending
6352,388,770.40,2022,completed
6353,32,441.48,2024,refunded
6354,342,265.63,2023,completed
6355,17,735.76,2020,completed
6356,412,171.66,2020,completed
6357,196,494.67,2024,refunded
6358,167,123.63,2020,completed
6359,317,921.88,2020,completed
6360,89,528.36,2021,refunded
6361,106,721.99,2023,completed
6362,231,304.40,2021,pending
6363,409,799.00,2024,pending
6364,26,97.28,2022,cancelled
6365,187,272.07,2024,cancelled
6366,301,495.23,2023,completed
6367,32,836.46,2020,pending
6368,322,867.02,2024,completed
6369,301,981.72,2021,cancelled
6370,190,379.78,2020,refunded
6371,288,836.08,2023,refunded
6372,411,640.97,2020,completed
6373,280,876.84,2024,refunded
6374,372,943.03,2021,cancelled
6375,383,404.13,2022,cancelled
6376,417,947.39,2021,refunded
6377,304,686.52,2021,refunded
6378,211,355.33,2020,pending
6379,147,731.87,2022,refunded
6380,192,158.47,2023,completed
6381,242,362.26,2021,completed
6382,240,518.26,2023,completed
6383,182,42.56,2021,refunded
6384,48,157.53,2020,completed
6385,360,385.36,2022,completed
6386,106,70.34,2024,completed
6387,350,402.22,2022,pending
6388,340,322.20,2024,completed
6389,83,337.17,2020,completed
6390,338,464.50,2023,pending
6391,116,544.68,2020,cancelled
6392,7,400.58,2021,refunded
6393,74,753.61,2020,cancelled
6394,459,918.85,2020,refunded
6395,21,597.31,2022,completed
6396,378,512.01,2024,completed
6397,221,428.64,2023,completed
6398,426,223.10,2021,cancelled
6399,140,429.70,2020,completed
6400,69,363.67,2023,completed
6401,364,587.95,2024,completed
6402,15,171.14,2022,cancelled
6403,151,302.22,2024,completed
6404,54,310.54,2023,pending
6405,423,368.22,2024,completed
6406,186,528.90,2024,completed
6407,196,611.12,2024,completed
6408,400,854.51,2021,completed
6409,316,653.03,2023,refunded
6410,371,390.25,2021,refunded
6411,186,332.63,2021,cancelled
6412,122,286.80,2023,cancelled
6413,414,529.63,2023,cancelled
6414,199,438.96,2022,refunded
6415,382,15.90,2021,completed
6416,358,35.71,2024,cancelled
6417,25,395.00,2021,completed
6418,87,335.71,2023,cancelled
6419,455,851.11,2022,completed
6420,204,355.12,2023,completed
6421,239,878.59,2022,refunded
6422,204,569.73,2020,completed
6423,222,46.10,2020,cancelled
6424,73,790.92,2022,completed
6425,53,776.95,2020,refunded
6426,314,359.17,2022,completed
6427,299,910.81,2021,refunded
6428,223,471.90,2020,refunded
6429,175,782.20,2024,completed
6430,485,59.84,2021,refunded
6431,321,915.34,2020,cancelled
6432,117,877.00,2020,completed
6433,497,342.14,2020,cancelled
6434,112,680.97,2020,cancelled
6435,403,848.79,2021,cancelled
6436,156,433.20,2021,pending
6437,305,587.71,2024,pending
6438,496,661.38,2023,cancelled
6439,275,363.90,2024,pending
6440,425,808.75,2021,cancelled
6441,493,909.12,2021,pending
6442,383,942.34,2022,cancelled
6443,480,641.75,2023,cancelled
6444,489,743.15,2024,completed
6445,189,160.00,2022,refunded
6446,348,91.47,2022,pending
6447,21,662.43,2022,refunded
6448,253,259.82,2020,cancelled
6449,172,87.47,2024,completed
6450,201,869.05,2023,pending
6451,480,396.43,2020,completed
6452,431,707.03,2023,pending
6453,62,335.23,2022,completed
6454,372,33.85,2023,completed
6455,30,95.98,2023,completed
6456,470,291.83,2021,pending
6457,352,113.80,2023,pending
6458,349,768.13,2021,refunded
6459,239,36.75,2020,cancelled
6460,132,781.26,2023,pending
6461,135,154.15,2020,cancelled
6462,72,379.60,2022,pending
6463,467,451.76,2022,completed
6464,94,801.17,2020,refunded
6465,352,357.77,2020,pending
6466,3,28.16,2020,completed
6467,272,83.48,2021,pending
6468,474,730.33,2024,pending
6469,110,913.62,2024,completed
6470,12,842.84,2020,cancelled
6471,364,866.21,2020,completed
6472,296,994.49,2023,completed
6473,244,213.39,2022,refunded
6474,442,917.73,2021,cancelled
6475,214,621.38,2020,completed
6476,444,379.91,2020,refunded
6477,464,314.03,2023,completed
6478,23,89.66,2020,cancelled
6479,490,439.08,2021,refunded
6480,369,399.36,2021,completed
6481,65,334.95,2022,refunded
6482,219,224.43,2024,cancelled
6483,78,770.34,2021,cancelled
6484,95,59.73,2023,completed
6485,422,205.13,2022,cancelled
6486,295,733.01,2022,completed
6487,37,146.65,2021,refunded
6488,324,648.53,2023,completed
6489,228,503.16,2023,completed
6490,119,509.64,2023,completed
6491,222,199.25,2020,refunded
6492,187,911.83,2021,completed
6493,203,160.87,2024,completed
6494,353,907.09,2023,cancelled
6495,309,799.93,2024,refunded
6496,388,159.61,2021,completed
6497,491,718.41,2024,completed
6498,330,451.09,2022,completed
6499,122,714.76,2022,completed
6500,195,532.00,2022,pending
6501,9,551.03,2021,refunded
6502,258,221.23,2023,completed
6503,2,119.05,2023,refunded
6504,455,449.83,2023,cancelled
6505,188,878.18,2022,completed
6506,284,647.90,2020,completed
6507,435,900.89,2021,cancelled
6508,262,39.55,2022,completed
6509,125,245.47,2022,refunded
6510,348,455.11,2024,cancelled
6511,75,76.57,2022,refunded
6512,43,504.12,2021,completed
6513,362,679.28,2022,pending
6514,72,654.65,2022,cancelled
6515,225,929.05,2021,completed
6516,421,12.45,2024,completed
6517,88,450.28,2023,completed
6518,51,19.18,2023,completed
6519,449,801.16,2020,pending
6520,375,576.02,2024,completed
6521,283,973.44,2022,refunded
6522,467,687.99,2020,completed
6523,463,789.46,2024,completed
6524,31,392.83,2022,cancelled
6525,154,201.36,2022,completed
6526,12,950.39,2022,refunded
6527,399,17.53,2021,pending
6528,64,65.37,2021,pending
6529,248,188.93,2020,cancelled
6530,163,929.96,2021,pending
6531,364,588.32,2024,refunded
6532,143,564.79,2023,completed
6533,345,307.39,2020,completed
6534,266,468.84,2022,completed
6535,257,601.66,2023,completed
6536,408,254.67,2020,completed
6537,437,651.01,2024,completed
6538,356,64.04,2022,pending
6539,289,568.51,2021,cancelled
6540,205,545.29,2024,completed
6541,229,959.32,2021,completed
6542,319,796.59,2023,refunded
6543,432,140.84,2022,completed
6544,458,910.43,2023,refunded
6545,406,136.09,2020,refunded
6546,115,546.62,2022,completed
6547,66,689.51,2021,completed
6548,497,220.72,2021,refunded
6549,404,279.51,2020,completed
6550,435,984.99,2021,completed
6551,370,218.01,2021,pending
6552,353,210.57,2020,pending
6553,462,974.79,2020,refunded
6554,372,779.53,2022,cancelled
6555,185,877.64,2023,cancelled
6556,32,99.44,2023,completed
6557,115,321.31,2022,cancelled
6558,10,89.76,2020,completed
6559,267,766.62,2023,completed
6560,292,431.46,2020,refunded
6561,126,669.27,2020,pending
6562,310,376.78,2021,cancelled
6563,342,359.90,2022,pending
6564,255,16.23,2024,refunded
6565,184,364.54,2020,completed
6566,478,642.02,2023,completed
6567,365,481.61,2023,completed
6568,432,798.38,2024,completed
6569,123,261.86,2020,completed
6570,161,440.80,2020,completed
6571,469,898.08,2022,cancelled
6572,49,140.39,2022,completed
6573,110,528.27,2023,cancelled
6574,82,617.72,2023,refunded
6575,102,866.37,2023,completed
6576,119,162.79,2022,refunded
6577,499,654.98,2023,cancelled
6578,267,379.24,2022,refunded
6579,451,911.93,2024,completed
6580,208,706.75,2023,completed
6581,233,653.99,2024,completed
6582,371,580.85,2023,completed
6583,326,402.98,2022,completed
6584,159,296.60,2021,cancelled
6585,182,434.66,2024,completed
6586,121,922.60,2022,completed
6587,70,415.93,2020,completed
6588,195,385.22,2023,completed
6589,164,377.59,2022,completed
6590,19,240.85,2022,refunded
6591,203,449.18,2020,completed
6592,256,327.54,2024,pending
6593,76,765.38,2022,completed
6594,228,868.62,2023,completed
6595,184,330.10,2021,refunded
6596,29,489.31,2021,cancelled
6597,397,871.11,2020,refunded
6598,23,661.56,2022,completed
6599,330,542.50,2020,refunded
6600,260,976.25,2022,completed
6601,284,353.63,2022,completed
6602,474,887.16,2022,completed
6603,425,215.67,2022,refunded
6604,500,718.79,2023,completed
6605,166,380.93,2021,cancelled
6606,181,215.94,2020,completed
6607,58,270.88,2024,pending
6608,7,712.97,2021,pending
6609,411,97.94,2024,completed
6610,205,501.84,2020,completed
6611,255,670.22,2023,completed
6612,443,492.31,2023,cancelled
6613,193,736.08,2023,completed
6614,327,423.18,2021,completed
6615,475,471.92,2021,completed
6616,390,862.56,2021,pending
6617,6,187.12,2021,completed
6618,486,630.30,2021,completed
6619,372,279.39,2024,pending
6620,362,538.48,2023,refunded
6621,82,716.01,2024,pending
